Timestamp,PV,SP,OUTPUT
2026-06-22T16:57:17.819570,-3.3,100.0,95.0
2026-06-22T16:57:19.806096,-3.3,100.0,95.0
2026-06-22T16:57:21.808566,-3.3,100.0,95.0
2026-06-22T16:57:23.811012,-3.3,100.0,95.0
2026-06-22T16:57:25.797440,-3.3,100.0,95.0
2026-06-22T16:57:27.832061,-3.3,100.0,95.0
2026-06-22T16:57:29.818478,-3.3,100.0,95.0
2026-06-22T16:57:31.820957,-3.3,100.0,95.0
2026-06-22T16:57:33.807609,-3.3,100.0,95.0
2026-06-22T16:57:35.842006,-3.3,100.0,95.0
2026-06-22T16:57:37.828521,-3.3,100.0,95.0
2026-06-22T16:57:39.831241,-3.3,100.0,95.0
2026-06-22T16:57:41.817455,-3.3,100.0,95.0
2026-06-22T16:57:43.852118,-3.3,100.0,95.0
2026-06-22T16:57:45.838606,-3.3,100.0,95.0
2026-06-22T16:57:47.841088,-3.3,100.0,95.0
2026-06-22T16:57:49.827581,-3.3,100.0,95.0
2026-06-22T16:57:51.830142,-3.3,100.0,95.0
2026-06-22T16:57:53.816710,-3.3,100.0,95.0
2026-06-22T16:57:55.851294,-3.3,100.0,95.0
2026-06-22T16:57:57.805916,-3.3,100.0,95.0
2026-06-22T16:57:59.824209,-3.3,100.0,95.0
2026-06-22T16:58:01.826724,-3.3,100.0,95.0
2026-06-22T16:58:03.813138,-3.3,100.0,95.0
2026-06-22T16:58:05.815644,-3.3,100.0,95.0
2026-06-22T16:58:07.835785,-3.3,100.0,95.0
2026-06-22T16:58:09.836836,-3.3,100.0,95.0
2026-06-22T16:58:11.823161,-3.3,100.0,95.0
2026-06-22T16:58:13.825816,-3.3,100.0,95.0
2026-06-22T16:58:15.860272,-3.3,100.0,95.0
2026-06-22T16:58:17.846700,-3.3,100.0,95.0
2026-06-22T16:58:19.849141,-3.3,100.0,95.0
2026-06-22T16:58:21.835640,-3.3,100.0,95.0
2026-06-22T16:58:23.822278,-3.3,100.0,95.0
2026-06-22T16:58:25.856724,-3.3,100.0,95.0
2026-06-22T16:58:27.843333,-3.3,100.0,95.0
2026-06-22T16:58:29.845746,-3.3,100.0,95.0
2026-06-22T16:58:31.832230,-3.3,100.0,95.0
2026-06-22T16:58:33.834876,-3.3,100.0,95.0
2026-06-22T16:58:35.853286,-3.3,100.0,95.0
2026-06-22T16:58:37.855811,-3.3,100.0,95.0
2026-06-22T16:58:39.842258,-3.3,100.0,95.0
2026-06-22T16:58:41.844702,-3.3,100.0,95.0
2026-06-22T16:58:43.831056,-3.3,100.0,95.0
2026-06-22T16:58:45.833507,-3.3,100.0,95.0
2026-06-22T16:58:47.852099,-3.3,100.0,95.0
2026-06-22T16:58:49.854428,-3.3,100.0,95.0
2026-06-22T16:58:51.872969,-3.3,100.0,95.0
2026-06-22T16:58:53.875577,-3.3,100.0,95.0
2026-06-22T16:58:55.862704,-3.3,100.0,95.0
2026-06-22T16:58:57.864767,-3.3,100.0,95.0
2026-06-22T16:58:59.883157,-3.3,100.0,95.0
2026-06-22T16:59:01.853560,-3.3,100.0,95.0
2026-06-22T16:59:03.872088,-3.3,100.0,95.0
2026-06-22T16:59:05.874685,-3.3,100.0,95.0
2026-06-22T16:59:07.861108,-3.3,100.0,95.0
2026-06-22T16:59:09.863705,-3.3,100.0,95.0
2026-06-22T16:59:11.882204,-3.3,100.0,95.0
2026-06-22T16:59:13.884656,-3.3,100.0,95.0
2026-06-22T16:59:15.871229,-3.3,100.0,95.0
2026-06-22T16:59:17.873839,-3.3,100.0,95.0
2026-06-22T16:59:19.892223,-3.3,100.0,95.0
2026-06-22T16:59:21.894704,-3.3,100.0,95.0
2026-06-22T16:59:23.881227,-3.3,100.0,95.0
2026-06-22T16:59:25.851577,-3.3,100.0,95.0
2026-06-22T16:59:27.870094,-3.3,100.0,95.0
2026-06-22T16:59:29.872775,-3.3,100.0,95.0
2026-06-22T16:59:31.859001,-3.3,100.0,95.0
2026-06-22T16:59:33.957874,-3.3,100.0,95.0
2026-06-22T16:59:35.880025,-3.3,100.0,95.0
2026-06-22T16:59:37.882507,-3.3,100.0,95.0
2026-06-22T17:00:28.111498,-3.3,100.0,95.0
2026-06-22T17:00:30.113754,-3.3,100.0,95.0
2026-06-22T17:00:32.131987,-3.3,100.0,95.0
2026-06-22T17:00:34.134157,-3.3,100.0,95.0
2026-06-22T17:00:36.120332,-3.3,100.0,95.0
2026-06-22T17:00:38.154511,-3.3,100.0,95.0
2026-06-22T17:00:40.141022,-3.3,100.0,95.0
2026-06-22T17:00:42.110958,-3.3,100.0,95.0
2026-06-22T17:00:44.129129,-3.3,100.0,95.0
2026-06-22T17:00:46.131562,-3.3,100.0,95.0
2026-06-22T17:00:48.117515,-3.3,100.0,95.0
2026-06-22T17:00:50.152062,-3.3,100.0,95.0
2026-06-22T17:00:52.137921,-3.3,100.0,95.0
2026-06-22T17:00:54.172220,-3.3,100.0,95.0
2026-06-22T17:00:56.158580,-3.3,100.0,95.0
2026-06-22T17:00:58.160555,-3.3,100.0,95.0
2026-06-22T17:01:00.146780,-3.3,100.0,95.0
2026-06-22T17:01:02.180942,-3.3,100.0,95.0
2026-06-22T17:01:04.167232,-3.3,100.0,95.0
2026-06-22T17:01:06.153442,-3.3,100.0,95.0
2026-06-22T17:07:41.221438,-3.3,100.0,95.0
2026-06-22T17:07:43.223294,-3.3,100.0,95.0
2026-06-22T17:07:45.209007,-3.3,100.0,95.0
2026-06-22T17:07:47.274784,-3.3,100.0,95.0
2026-06-22T17:07:49.228653,-3.3,100.0,95.0
2026-06-22T17:07:51.214456,-3.3,100.0,95.0
2026-06-22T17:07:53.216376,-3.3,100.0,95.0
2026-06-22T17:07:55.234230,-3.3,100.0,95.0
2026-06-22T17:07:57.203881,-3.3,100.0,95.0
2026-06-22T17:07:59.221915,-3.3,100.0,95.0
2026-06-22T17:08:01.223608,-3.3,100.0,95.0
2026-06-22T17:08:03.241556,-3.3,100.0,95.0
2026-06-22T17:08:05.243343,-3.3,100.0,95.0
2026-06-22T17:08:07.229151,-3.3,100.0,95.0
2026-06-22T17:08:09.247086,-3.3,100.0,95.0
2026-06-22T17:08:11.248759,-3.3,100.0,95.0
2026-06-22T17:08:13.266617,-3.3,100.0,95.0
2026-06-22T17:08:15.236323,-3.3,100.0,95.0
2026-06-22T17:08:17.254064,-3.3,100.0,95.0
2026-06-22T17:08:19.255853,-3.3,100.0,95.0
2026-06-22T17:08:21.241529,-3.3,100.0,95.0
2026-06-22T17:08:23.275450,-3.3,100.0,95.0
2026-06-22T17:08:25.261056,-3.3,100.0,95.0
2026-06-22T17:08:27.262935,-3.3,100.0,95.0
2026-06-22T17:08:29.280661,-3.3,100.0,95.0
2026-06-22T17:08:31.282432,-3.3,100.0,95.0
2026-06-22T17:08:33.268334,-3.3,100.0,95.0
2026-06-22T17:08:35.286058,-3.3,100.0,95.0
2026-06-22T17:08:37.287830,-3.3,100.0,95.0
2026-06-22T17:08:39.273450,-3.3,100.0,95.0
2026-06-22T17:08:41.275310,-3.3,100.0,95.0
2026-06-22T17:08:43.261273,-3.3,100.0,95.0
2026-06-22T17:08:45.294784,-3.3,100.0,95.0
2026-06-22T17:08:47.281252,-3.3,100.0,95.0
2026-06-22T17:08:49.314394,-3.3,100.0,95.0
2026-06-22T17:08:51.268216,-3.3,100.0,95.0
2026-06-22T17:08:53.285985,-3.3,100.0,95.0
2026-06-22T17:08:55.287794,-3.3,100.0,95.0
2026-06-22T17:08:57.273576,-3.3,100.0,95.0
2026-06-22T17:08:59.275330,-3.3,100.0,95.0
2026-06-22T17:09:01.293489,-3.3,100.0,95.0
2026-06-22T17:09:03.295041,-3.3,100.0,95.0
2026-06-22T17:09:05.280925,-3.3,100.0,95.0
2026-06-22T17:09:07.314537,-3.3,100.0,95.0
2026-06-22T17:09:09.300243,-3.3,100.0,95.0
2026-06-22T17:09:11.302356,-3.3,100.0,95.0
2026-06-22T17:09:13.287750,-3.3,100.0,95.0
2026-06-22T17:09:15.305615,-3.3,100.0,95.0
2026-06-22T17:09:17.307387,-3.3,100.0,95.0
2026-06-22T17:09:19.293177,-3.3,100.0,95.0
2026-06-22T17:09:21.294926,-3.3,100.0,95.0
2026-06-22T17:09:23.312735,-3.3,100.0,95.0
2026-06-22T17:09:25.314438,-3.3,100.0,95.0
2026-06-22T17:09:27.300225,-3.3,100.0,95.0
2026-06-22T17:09:29.334016,-3.3,100.0,95.0
2026-06-22T17:09:31.383839,-3.3,100.0,95.0
2026-06-22T17:09:33.305737,-3.3,100.0,95.0
2026-06-22T17:09:35.307333,-3.3,100.0,95.0
2026-06-22T17:09:37.437485,-3.3,100.0,95.0
2026-06-22T17:09:39.326950,-3.3,100.0,95.0
2026-06-22T17:09:41.361662,-3.3,100.0,95.0
2026-06-22T17:09:43.346753,-3.3,100.0,95.0
2026-06-22T17:09:45.332743,-3.3,100.0,95.0
2026-06-22T17:09:47.366069,-3.3,100.0,95.0
2026-06-22T17:09:49.352090,-3.3,100.0,95.0
2026-06-22T17:09:51.354041,-3.3,100.0,95.0
2026-06-22T17:09:53.451660,-3.3,100.0,95.0
2026-06-22T17:09:55.357634,-3.3,100.0,95.0
2026-06-22T17:09:57.359400,-3.3,100.0,95.0
2026-06-22T17:09:59.377894,-3.3,100.0,95.0
2026-06-22T17:10:01.379406,-3.3,100.0,95.0
2026-06-22T17:10:03.381503,-3.3,100.0,95.0
2026-06-22T17:10:05.398884,-3.3,100.0,95.0
2026-06-22T17:10:07.384595,-3.3,100.0,95.0
2026-06-22T17:10:09.386335,-3.3,100.0,95.0
2026-06-22T17:10:11.404188,-3.3,100.0,95.0
2026-06-22T17:10:13.406213,-3.3,100.0,95.0
2026-06-22T17:10:15.392052,-3.3,100.0,95.0
2026-06-22T17:10:17.425636,-3.3,100.0,95.0
2026-06-22T17:10:19.411370,-3.3,100.0,95.0
2026-06-22T17:10:21.397562,-3.3,100.0,95.0
2026-06-22T17:10:23.399093,-3.3,100.0,95.0
2026-06-22T17:10:25.432828,-3.3,100.0,95.0
2026-06-22T17:10:27.418798,-3.3,100.0,95.0
2026-06-22T17:10:29.436591,-3.3,100.0,95.0
2026-06-22T17:10:31.406445,-3.3,100.0,95.0
2026-06-22T17:10:33.424307,-3.3,100.0,95.0
2026-06-22T17:10:35.425962,-3.3,100.0,95.0
2026-06-22T17:10:37.443694,-3.3,100.0,95.0
2026-06-22T17:11:08.131750,-3.3,100.0,95.0
2026-06-22T17:11:10.165652,-3.3,100.0,95.0
2026-06-22T17:11:12.151807,-3.3,100.0,95.0
2026-06-22T17:11:14.153414,-3.3,100.0,95.0
2026-06-22T17:11:16.139169,-3.3,100.0,95.0
2026-06-22T17:11:18.156933,-3.3,100.0,95.0
2026-06-22T17:11:20.126747,-3.3,100.0,95.0
2026-06-22T17:11:22.144712,-3.3,100.0,95.0
2026-06-22T17:11:24.146663,-3.3,100.0,95.0
2026-06-22T17:11:26.132128,-3.3,100.0,95.0
2026-06-22T17:11:28.166082,-3.3,100.0,95.0
2026-06-22T17:11:30.151853,-3.3,100.0,95.0
2026-06-22T17:11:32.153547,-3.3,100.0,95.0
2026-06-22T17:11:34.139366,-3.3,100.0,95.0
2026-06-22T17:11:36.157639,-3.3,100.0,95.0
2026-06-22T17:11:38.158993,-3.3,100.0,95.0
2026-06-22T17:11:40.160929,-3.3,100.0,95.0
2026-06-22T17:11:42.146557,-3.3,100.0,95.0
2026-06-22T17:11:44.132493,-3.3,100.0,95.0
2026-06-22T17:11:46.166268,-3.3,100.0,95.0
2026-06-22T17:11:48.152009,-3.3,100.0,95.0
2026-06-22T17:11:50.153929,-3.3,100.0,95.0
2026-06-22T17:11:52.171729,-3.3,100.0,95.0
2026-06-22T17:11:54.174067,-3.3,100.0,95.0
2026-06-22T17:11:56.159416,-3.3,100.0,95.0
2026-06-22T17:11:58.193302,-3.3,100.0,95.0
2026-06-22T17:12:00.178863,-3.3,100.0,95.0
2026-06-22T17:12:02.164683,-3.3,100.0,95.0
2026-06-22T17:12:04.166519,-3.3,100.0,95.0
2026-06-22T17:12:06.184432,-3.3,100.0,95.0
2026-06-22T17:12:08.186154,-3.3,100.0,95.0
2026-06-22T17:12:10.172069,-3.3,100.0,95.0
2026-06-22T17:12:12.205803,-3.3,100.0,95.0
2026-06-22T17:12:14.191657,-3.3,100.0,95.0
2026-06-22T17:12:16.225327,-3.3,100.0,95.0
2026-06-22T17:12:18.210982,-3.3,100.0,95.0
2026-06-22T17:12:20.212883,-3.3,100.0,95.0
2026-06-22T17:12:22.198572,-3.3,100.0,95.0
2026-06-22T17:12:24.216903,-3.3,100.0,95.0
2026-06-22T17:12:26.218310,-3.3,100.0,95.0
2026-06-22T17:12:28.204086,-3.3,100.0,95.0
2026-06-22T17:12:30.205905,-3.3,100.0,95.0
2026-06-22T17:12:32.191700,-3.3,100.0,95.0
2026-06-22T17:12:34.225489,-3.3,100.0,95.0
2026-06-22T17:12:36.211485,-3.3,100.0,95.0
2026-06-22T17:12:38.213310,-3.3,100.0,95.0
2026-06-22T17:12:40.198689,-3.3,100.0,95.0
2026-06-22T17:12:42.184384,-3.3,100.0,95.0
2026-06-22T17:12:44.186300,-3.3,100.0,95.0
2026-06-22T17:12:46.211400,-3.3,100.0,95.0
2026-06-22T17:12:48.205747,-3.3,100.0,95.0
2026-06-22T17:12:50.191484,-3.3,100.0,95.0
2026-06-22T17:12:52.225195,-3.3,100.0,95.0
2026-06-22T17:12:54.210925,-3.3,100.0,95.0
2026-06-22T17:12:56.196745,-3.3,100.0,95.0
2026-06-22T17:12:58.198578,-3.3,100.0,95.0
2026-06-22T17:13:00.216312,-3.3,100.0,95.0
2026-06-22T17:13:02.218307,-3.3,100.0,95.0
2026-06-22T17:13:04.204033,-3.3,100.0,95.0
2026-06-22T17:13:06.237885,-3.3,100.0,95.0
2026-06-22T17:13:08.255691,-3.3,100.0,95.0
2026-06-22T17:13:10.225465,-3.3,100.0,95.0
2026-06-22T17:13:12.243264,-3.3,100.0,95.0
2026-06-22T17:13:14.277209,-3.3,100.0,95.0
2026-06-22T17:13:16.263029,-3.3,100.0,95.0
2026-06-22T17:13:18.264632,-3.3,100.0,95.0
2026-06-22T17:13:20.282525,-3.3,100.0,95.0
2026-06-22T17:13:22.284246,-3.3,100.0,95.0
2026-06-22T17:13:24.302026,-3.3,100.0,95.0
2026-06-22T17:13:26.303831,-3.3,100.0,95.0
2026-06-22T17:13:28.289737,-3.3,100.0,95.0
2026-06-22T17:13:30.323414,-3.3,100.0,95.0
2026-06-22T17:13:32.309294,-3.3,100.0,95.0
2026-06-22T17:13:34.295093,-3.3,100.0,95.0
2026-06-22T17:13:36.296944,-3.3,100.0,95.0
2026-06-22T17:13:38.282717,-3.3,100.0,95.0
2026-06-22T17:13:40.284489,-3.3,100.0,95.0
2026-06-22T17:13:42.302364,-3.3,100.0,95.0
2026-06-22T17:13:44.304393,-3.3,100.0,95.0
2026-06-22T17:13:46.321843,-3.3,100.0,95.0
2026-06-22T17:13:48.323671,-3.3,100.0,95.0
2026-06-22T17:13:50.341486,-3.3,100.0,95.0
2026-06-22T17:13:52.311319,-3.3,100.0,95.0
2026-06-22T17:13:54.297057,-3.3,100.0,95.0
2026-06-22T17:13:56.315389,-3.3,100.0,95.0
2026-06-22T17:13:58.317116,-3.3,100.0,95.0
2026-06-22T17:14:00.335109,-3.3,100.0,95.0
2026-06-22T17:14:02.337080,-3.3,100.0,95.0
2026-06-22T17:14:04.354774,-3.3,100.0,95.0
2026-06-22T17:14:06.356573,-3.3,100.0,95.0
2026-06-22T17:14:08.342278,-3.3,100.0,95.0
2026-06-22T17:14:10.344016,-3.3,100.0,95.0
2026-06-22T17:14:12.361847,-3.3,100.0,95.0
2026-06-22T17:14:14.347536,-3.3,100.0,95.0
2026-06-22T17:14:16.349378,-3.3,100.0,95.0
2026-06-22T17:14:18.351215,-3.3,100.0,95.0
2026-06-22T17:14:20.337005,-3.3,100.0,95.0
2026-06-22T17:14:22.354907,-3.3,100.0,95.0
2026-06-22T17:14:24.356711,-3.3,100.0,95.0
2026-06-22T17:14:26.374542,-3.3,100.0,95.0
2026-06-22T17:14:28.376497,-3.3,100.0,95.0
2026-06-22T17:14:30.394288,-3.3,100.0,95.0
2026-06-22T17:14:32.364047,-3.3,100.0,95.0
2026-06-22T17:14:34.382105,-3.3,100.0,95.0
2026-06-22T17:14:36.383553,-3.3,100.0,95.0
2026-06-22T17:14:38.369401,-3.3,100.0,95.0
2026-06-22T17:14:40.403746,-3.3,100.0,95.0
2026-06-22T17:14:42.389159,-3.3,100.0,95.0
2026-06-22T17:14:44.374939,-3.3,100.0,95.0
2026-06-22T17:14:46.376667,-3.3,100.0,95.0
2026-06-22T17:14:48.362449,-3.3,100.0,95.0
2026-06-22T17:14:50.396399,-3.3,100.0,95.0
2026-06-22T17:14:52.382108,-3.3,100.0,95.0
2026-06-22T17:14:54.383869,-3.3,100.0,95.0
2026-06-22T17:14:56.369588,-3.3,100.0,95.0
2026-06-22T17:14:58.387347,-3.3,100.0,95.0
2026-06-22T17:15:00.357212,-3.3,100.0,95.0
2026-06-22T17:15:02.374870,-3.3,100.0,95.0
2026-06-22T17:15:04.376714,-3.3,100.0,95.0
2026-06-22T17:15:06.362591,-3.3,100.0,95.0
2026-06-22T17:15:08.396404,-3.3,100.0,95.0
2026-06-22T17:15:10.382222,-3.3,100.0,95.0
2026-06-22T17:15:12.383932,-3.3,100.0,95.0
2026-06-22T17:15:14.369755,-3.3,100.0,95.0
2026-06-22T17:15:16.435600,-3.3,100.0,95.0
2026-06-22T17:15:18.389380,-3.3,100.0,95.0
2026-06-22T17:15:20.455374,-3.3,100.0,95.0
2026-06-22T17:15:22.409061,-3.3,100.0,95.0
2026-06-22T17:15:24.442886,-3.3,100.0,95.0
2026-06-22T17:15:26.428658,-3.3,100.0,95.0
2026-06-22T17:15:28.414587,-3.3,100.0,95.0
2026-06-22T17:15:30.416314,-3.3,100.0,95.0
2026-06-22T17:15:32.434136,-3.3,100.0,95.0
2026-06-22T17:15:34.435915,-3.3,100.0,95.0
2026-06-22T17:15:36.421667,-3.3,100.0,95.0
2026-06-22T17:15:38.423404,-3.3,100.0,95.0
2026-06-22T17:15:40.409639,-3.3,100.0,95.0
2026-06-22T17:15:42.427038,-3.3,100.0,95.0
2026-06-22T17:15:44.428955,-3.3,100.0,95.0
2026-06-22T17:15:46.414570,-3.3,100.0,95.0
2026-06-22T17:15:48.416326,-3.3,100.0,95.0
2026-06-22T17:15:50.402156,-3.3,100.0,95.0
2026-06-22T17:15:52.435964,-3.3,100.0,95.0
2026-06-22T17:15:54.421755,-3.3,100.0,95.0
2026-06-22T17:15:56.423545,-3.3,100.0,95.0
2026-06-22T17:15:58.409364,-3.3,100.0,95.0
